"Subject","Activity","tBodyGyroMag.mean..","tBodyGyroMag.std..","tBodyGyroMag.mad..","fBodyGyro.meanFreq...X","fBodyGyro.meanFreq...Y","fBodyGyro.meanFreq...Z","fBodyAcc.min...Z","fBodyAcc.sma..","fBodyAcc.energy...X","fBodyAccJerk.mean...Y","fBodyAccJerk.mean...Z","fBodyAccJerk.std...X","fBodyAccJerk.bandsEnergy...33.40","fBodyAccJerk.bandsEnergy...41.48","fBodyAccJerk.bandsEnergy...49.56","fBodyAcc.bandsEnergy...17.32","fBodyGyro.bandsEnergy...33.48","fBodyAcc.skewness...Y","fBodyAccJerk.bandsEnergy...1.16.2","fBodyAccJerk.bandsEnergy...17.32.1","tBodyAcc.correlation...Y.Z","tGravityAcc.mean...X","tGravityAcc.mean...Y","tBodyAccJerk.max...Y","tBodyAccJerk.max...Z","tBodyAccJerk.min...X","tBodyGyroJerk.arCoeff...Z.1","tBodyGyroJerk.arCoeff...Z.2","tBodyGyroJerk.arCoeff...Z.3","tBodyAccJerk.arCoeff...Z.1","tBodyGyro.mad...X","tBodyGyro.arCoeff...Y.4","tBodyGyro.iqr...X","tBodyGyroMag.iqr..","tBodyGyroMag.entropy..","tBodyGyroMag.arCoeff..1","fBodyGyro.skewness...Z","fBodyGyro.kurtosis...Z","fBodyGyro.bandsEnergy...1.8","fBodyAcc.iqr...Z","fBodyAcc.entropy...X","fBodyAcc.entropy...Y","fBodyAccJerk.mad...Z","fBodyAccJerk.max...X","fBodyAccJerk.max...Y","fBodyAccJerk.bandsEnergy...49.64","fBodyAccJerk.bandsEnergy...1.24","fBodyAccJerk.bandsEnergy...25.48","fBodyAcc.bandsEnergy...1.24","fBodyGyro.bandsEnergy...25.48","fBodyAcc.kurtosis...Z","fBodyAccJerk.bandsEnergy...49.64.2","fBodyAccJerk.bandsEnergy...1.24.1","tGravityAcc.min...X","tGravityAcc.min...Y","tGravityAcc.min...Z","tBodyAccJerk.entropy...Y","tBodyAccJerk.entropy...Z","tBodyAccJerk.arCoeff...X.1","tBodyAccMag.energy..","tBodyAccMag.iqr..","tBodyAccMag.entropy..","tBodyAccJerk.correlation...X.Z","tBodyGyro.max...Z","tBodyGyro.correlation...X.Y","tBodyGyro.entropy...Z"
19,"WALKING",0.100045071430769,-0.0218463165461538,0.0995163994557692,-0.0936162175923077,-0.0765832364115385,-0.0330194535942308,-0.77710143,0.154114173576923,-0.539618118269231,0.0107318703980769,-0.129367902596154,0.0908366492173077,-0.679019401153846,-0.635059627153846,-0.7760763175,-0.240154922173077,-0.599006386723077,-0.4120818925,-0.708699584615385,-0.538174114730769,0.102414310929231,0.935222559230769,-0.2233381,-0.396666818269231,-0.366385619796154,-0.263206671938462,-0.266079751884615,0.223043671525,-0.131913286588462,0.0263360736153846,-0.038191962675,0.189069354759423,-0.0536372009807692,0.0881347847805769,0.0124676632442308,-0.00489240847942308,-0.344357692115385,-0.699490917692308,-0.622768782807692,-0.227095667653846,0.703502344038462,0.637081690769231,-0.176520664942308,-0.0913970758,-0.0634305939826923,-0.771457285961538,-0.372647748115385,-0.36140646,-0.543367447307692,-0.632620338307692,-0.775595528846154,-0.659090097884615,-0.349941881961538,0.944994575961538,-0.2059336225,-0.103612261538462,0.645609123461538,0.618557069615385,-0.321954915096154,-0.413795558846154,-0.370487906923077,0.839785023461538,-0.0904781213653846,-0.0191147291096154,-0.404647407807692,0.437770953461538
20,"WALKING",0.0686275147882353,-0.0367853189588235,0.0421797087919608,-0.0966990321215686,0.00139730354666667,-0.0890585991356863,-0.826721537254902,0.109086537935098,-0.680120735294118,0.157933952294118,-0.34599447627451,-0.122237205541176,-0.827468242745098,-0.77274806745098,-0.861446380784314,-0.399733330392157,-0.727374070764706,-0.294431741686275,-0.696495589019608,-0.21533953547451,0.324568520590196,0.899965205686274,-0.344443913137255,-0.306426753039216,-0.508226096627451,-0.0519815274705882,-0.224766551866667,0.0838500903458824,0.220941815772549,-0.199024373411765,-0.236690562901961,0.267628231029412,-0.216433919119608,-0.0137714196411765,0.0761888967,0.0229840850313725,-0.383335365,-0.718362358627451,-0.74537075372549,-0.428694303333333,0.638239816862745,0.675846980196078,-0.386984342745098,-0.330091172529412,-0.0359620096078431,-0.856159948823529,-0.562277235686275,-0.627146642156863,-0.68092887372549,-0.793996995686274,-0.526869887529412,-0.818317379607843,-0.075960016654902,0.910983058627451,-0.32357820627451,-0.0432493067980392,0.764485500980392,0.624768524313726,-0.352001283647059,-0.448435827058824,-0.401998570980392,0.827178237254902,-0.445592710941176,-0.0512411908039216,-0.109651156573922,0.326783665294118
21,"WALKING",-0.284775644807692,-0.408304434423077,-0.351878630769231,-0.01686389495,-0.0170361394057692,-0.140755965930769,-0.856557836538462,-0.0781530221961538,-0.747224943846154,-0.112564739084615,-0.405700157884615,-0.107412802661538,-0.820843059615385,-0.832729848269231,-0.881438945576923,-0.406518345557692,-0.855886729038462,-0.368683435384615,-0.651200831730769,-0.455142818480769,0.423917522307692,0.862524800961538,-0.370984549423077,-0.393841315576923,-0.613837544615385,0.0521209241153846,-0.368801797307692,0.213212443411538,-0.213527139430769,-0.335166316173077,-0.414843977884615,0.0261007499692308,-0.367465695192308,-0.399024559615385,0.728932688653846,0.220909033307692,-0.252345514038462,-0.621571855576923,-0.889831248076923,-0.467497111153846,0.602131688076923,0.569900489423077,-0.422108070961538,-0.269976773807692,-0.224733857384615,-0.878213107115385,-0.577625215,-0.658377885192308,-0.748824922692308,-0.843092689807692,-0.354003585211538,-0.841062380576923,-0.482676761153846,0.873805047307692,-0.350095060576923,-0.224971276730769,0.536987286538462,0.680427661346154,-0.366787673019231,-0.609243960576923,-0.412908607307692,0.795777264615385,0.124733105153846,-0.143651103326923,0.152279691125,0.331573040192308
22,"WALKING",-0.210608043717391,-0.390775683913043,-0.298578990652174,-0.0375243720869565,-0.11413463273913,0.06771682861,-0.851720814130435,0.0602215846206522,-0.504928770652174,0.159995613695652,-0.281973435652174,0.0180047785304348,-0.650076058847826,-0.671153887391304,-0.753838830456522,-0.403389345043478,-0.751307910652174,-0.301284121086957,-0.711116385652174,0.081497565648913,0.379935765217391,0.936096410434783,-0.259644937173913,-0.10691977466087,-0.592968579565217,-0.0526072118043478,-0.165897616171739,0.164736806352174,-0.204217580852174,-0.104493962693478,-0.297495817391304,0.524242761391304,-0.224670696369565,-0.271604720391304,0.549646376956522,0.0394735073173913,-0.165383081002174,-0.521646795652174,-0.808182173478261,-0.42492211173913,0.666862113043478,0.683112518043478,-0.294818017173913,-0.179159764093478,-0.0953949560891304,-0.741212984347826,-0.509222551086956,-0.278021844265217,-0.509356125217391,-0.777296922826087,-0.53657821,-0.740215369782609,-0.37286192826087,0.945554137608696,-0.240137078913043,0.01494662,0.704558175,0.782721637608696,-0.31813270491087,-0.42528917173913,-0.340547244130435,0.847109859565217,0.0337593153108696,-0.147572410717391,-0.396924819565217,0.291673162456522
23,"WALKING",-0.0120968259523729,0.163346451623729,0.191552280610169,-0.00734779774576271,0.166489215586441,-0.0544726683728814,-0.790224483220339,0.0175094844915254,-0.760053605084746,-0.155488720747458,-0.0572021324745763,-0.235172990305085,-0.87617792440678,-0.832821889661017,-0.886099911864407,-0.449791157731356,-0.872670133220339,-0.606909352372881,-0.201403355081356,-0.358640403338983,0.411438087966102,0.939809688644068,-0.16176137,-0.372621878745763,-0.439048460847458,0.237683663457627,-0.313926635220339,0.153528132250847,-0.0237060011357627,-0.24703767679661,-0.498737163220339,0.112024780088136,-0.488537024745763,-0.0616398778542373,0.381618087833898,0.443797017457627,-0.0775169461186441,-0.407896183044068,-0.899792058474576,-0.143313566977966,0.566163648644068,0.558249156271186,-0.0632319975569492,-0.337944542305085,-0.134959291662712,-0.883180690508475,-0.661867174745763,-0.809635948983051,-0.757944419661017,-0.881129119322034,-0.734859165084746,-0.668733461601695,-0.509769341016949,0.951829126271186,-0.143191885932203,-0.172863742711864,0.594781971525424,0.83499283559322,-0.275240167915254,-0.57459498440678,-0.479184588983051,0.795826967627119,-0.443823588474576,-0.124867621344068,-0.27703267779661,0.294183331610169
24,"WALKING",-0.403064156896552,-0.563863212586207,-0.540021221206897,-0.0550991955691379,0.0479956663948276,-0.224671550446552,-0.839624217758621,-0.277648917931034,-0.857063846724138,-0.352829307068966,-0.469920224310345,-0.507640734482759,-0.935572025689655,-0.922221006896552,-0.954948238448276,-0.824622822758621,-0.922127595172414,-0.362851530862069,-0.727051429310345,-0.754691957068966,0.428635771896552,0.95970108137931,-0.115116241810345,-0.61344131637931,-0.638474409482759,0.418855522758621,-0.464864119137931,0.273772690243103,0.0912514039913793,-0.303222067034483,-0.574477262586207,-0.0146744878593103,-0.541009964482759,-0.581658571724138,0.866408387931034,0.241070644456897,-0.302348482413793,-0.687336095344828,-0.933648734310345,-0.469442779137931,0.421801829482759,0.441688604827586,-0.488045592068966,-0.617061724827586,-0.432715930172414,-0.952247566551724,-0.858494007068966,-0.881319928448276,-0.855646347931034,-0.950299633448276,-0.682613160517241,-0.884603718793103,-0.707111322758621,0.973236524137931,-0.0975077869482759,-0.148308312241379,0.590019222586207,0.512983536034483,-0.370588624827586,-0.755346922413793,-0.595810502068965,0.717890581034483,-0.218745230899483,-0.319535664137931,-0.0432950069189655,0.388977119482759
25,"WALKING",-0.394362401351351,-0.489809386081081,-0.427313531756757,-0.333688631904054,-0.327099559036351,-0.196973168236487,-0.915961964189189,-0.416174104189189,-0.916020396756757,-0.43445519972973,-0.659286392837838,-0.624145724594595,-0.954423970540541,-0.949584602027027,-0.971481086351351,-0.892856560540541,-0.960611185945946,-0.308541135810811,-0.881344577702703,-0.879968875135135,0.0275081593412162,0.937483114459459,-0.127315870743243,-0.657419849594595,-0.701772487027027,0.525019652702703,-0.389580655851351,0.189213429474324,0.182570823860811,-0.389746554525676,-0.390252084324324,0.362228443243243,-0.338310916135135,-0.436028588918919,0.851649483243243,-0.413773355945946,-0.268623229621622,-0.631493653648649,-0.853671273243243,-0.654261749189189,0.313562831351351,0.376938008783784,-0.665621527432432,-0.696327130945946,-0.488443680405405,-0.97047412472973,-0.916580196621622,-0.929811925,-0.915130911351351,-0.973794406756757,-0.534037046081081,-0.952916323243243,-0.766855309594595,0.94994970527027,-0.109710083513514,0.176914216891892,0.544201519459459,0.338485598108108,-0.333585447593243,-0.82280343027027,-0.657350783783784,0.673063073108108,0.190892403635135,-0.397767905810811,-0.647818525675676,0.243848611567568
26,"WALKING",-0.392092024067797,-0.538329286101695,-0.48566534440678,-0.0837596098474576,0.132622788732203,-0.0631030040627119,-0.83755626559322,-0.171538485220339,-0.775168300847458,-0.298531982474576,-0.398673189830508,-0.351065957627119,-0.862853193898305,-0.847301966779661,-0.906928230508475,-0.737435942881356,-0.893067618813559,-0.491537910169491,-0.71706146,-0.703542094745763,0.12803502179661,0.960647754576271,-0.133922185084746,-0.541917035423729,-0.574665001355932,0.142891469631864,-0.269806764559322,0.179298160984746,0.0175005272491525,-0.210161927110169,-0.492289353050847,0.0554677784118644,-0.46941374779661,-0.503665958135593,0.861520740169492,0.0993932935220339,-0.233431043901695,-0.598286122881356,-0.894748023050847,-0.437954066949153,0.506629350338983,0.482274573898305,-0.394817410338983,-0.458795385084746,-0.430982302542373,-0.90370776779661,-0.752306022711864,-0.822495715762712,-0.773034344067797,-0.924113045254237,-0.826862177118644,-0.845975028813559,-0.693535370338983,0.972933993050847,-0.114548664084746,0.102853579864407,0.554943955932203,0.674991643728814,-0.305915744385593,-0.697261162542373,-0.542850947966102,0.74443428661017,-0.253323837779661,-0.265376056711864,-0.284287671644068,0.409124038305085
27,"WALKING",-0.396638753684211,-0.482452355789474,-0.436518156140351,-0.0405734629829825,0.00198569075263158,-0.128721382112281,-0.823063400350877,-0.15252682322807,-0.784789352807018,-0.194767362438596,-0.382617091578947,-0.346610413333333,-0.853801438070175,-0.84389869122807,-0.896476724736842,-0.789756081754386,-0.89790797368421,-0.613858758421053,-0.764978402631579,-0.395568143859649,0.368332548070175,0.944759287368421,-0.187497034561404,-0.504322459473684,-0.644295749122807,0.250335139192982,-0.365301308947368,0.147262661898246,-0.0475448342736842,-0.122309759133333,-0.600816296491228,0.346651920842105,-0.57845557,-0.476894406140351,0.85374547877193,0.0949006078684211,0.185190785368421,-0.094302258695614,-0.940096430175439,-0.452017755438597,0.538187149649123,0.53032625368421,-0.41053672877193,-0.412939761052632,-0.114328883766667,-0.893649255087719,-0.747322411403509,-0.812258858947368,-0.783149547719298,-0.938508574912281,-0.763171265263158,-0.831593723859649,-0.574404178245614,0.957501618947368,-0.166325727368421,-0.134267671035088,0.621287498070175,0.692898492105263,-0.287935353298246,-0.708218349824561,-0.614244425789474,0.733780477192982,0.349340231122807,-0.161488733701754,0.167730138905263,0.366622584561404
28,"WALKING",-0.310775945814815,-0.460511661296296,-0.387221347222222,-0.0620196965592593,-0.150925257205556,-0.155076023555556,-0.831066953333333,-0.150052652611111,-0.74406749,-0.294548344814815,-0.498754491111111,-0.367116416481481,-0.894027819074074,-0.874420890185185,-0.925073322777778,-0.781035822592593,-0.892283708333333,-0.553541075740741,-0.761774895925926,-0.765892841666667,0.303053412685185,0.942930275555556,-0.229316151481481,-0.475019869814815,-0.723374158703704,0.377511341481481,-0.516681814814815,0.325819243311111,-0.160077290530926,-0.244267394059074,-0.529187602777778,-0.0251295112877778,-0.556408837407407,-0.382231798333333,0.744663845703704,-0.0022500621,-0.0489094001592593,-0.381240750259259,-0.917809430925926,-0.521964651481482,0.528948169259259,0.480750250185185,-0.547194703888889,-0.470679481851852,-0.336984937425926,-0.920892111481481,-0.756799829074074,-0.826692140740741,-0.741288289814815,-0.930935859444444,-0.741594006481481,-0.879149633703704,-0.630381310185185,0.953998527037037,-0.210337613148148,-0.13704821,0.562564488148148,0.604270409074074,-0.393805238185185,-0.664689749444444,-0.518496730185185,0.769126463333333,0.441650619648148,-0.15804620587963,-0.119828506993889,0.145824228792593
29,"WALKING",-0.28057326754717,-0.358814096603774,-0.277926413962264,0.180832984196226,-0.362824434528302,0.0619511792726415,-0.825828170566038,-0.0219143297811321,-0.655393379056604,-0.0880213408433962,-0.394877826981132,-0.307336669773585,-0.780901155471698,-0.737514555849057,-0.844150243018868,-0.691548069811321,-0.744777614528302,-0.419935486792453,-0.848714924528302,-0.460688954018868,0.463848396792453,0.96237438509434,-0.127318078679245,-0.53498160245283,-0.604555569622642,0.0267716007056604,-0.23810835645283,0.169404446607547,-0.152234092398113,0.0145864303358491,-0.617699200188679,0.405073867924528,-0.652166755849057,-0.291922707169811,0.677707003396226,-0.112338022713208,-0.0245552984566038,-0.317308765286792,-0.947131025849057,-0.459797838679245,0.611045737924528,0.581332274716981,-0.468361495283019,-0.494519178867925,-0.350329746415094,-0.838468498490566,-0.715114465849057,-0.609342722264151,-0.656076815471698,-0.813805570754717,-0.698871195660377,-0.825422087735849,-0.641398523207547,0.973892189622641,-0.107157973754717,0.0842386862018868,0.736795004150943,0.662378118679245,-0.262464966150943,-0.583547541698113,-0.410832371132075,0.804696587358491,0.212836019019245,-0.125305020950943,-0.340451448679245,0.156506308198113
30,"WALKING",-0.0229640797463077,-0.266845731292308,-0.136911126350769,-0.207685653438462,-0.380731546523077,-0.2626507412,-0.864412710153846,-0.190890421178462,-0.781889659846154,-0.299525343907692,-0.467030710153846,-0.415135398,-0.885961301846154,-0.863718935692308,-0.919955368769231,-0.819543256923077,-0.934179627384615,-0.376036680246154,-0.783904526461538,-0.716703797384615,-0.142263302775385,0.965217551076923,-0.157673823846154,-0.573195581692308,-0.566296908615385,0.169713552123077,-0.526559188769231,0.316090780169231,-0.336684521484615,-0.165611913747692,-0.386554454769231,0.321230261692308,-0.374031597676923,-0.0637362471953846,0.140275600230462,-0.129108036738462,-0.0686308726153846,-0.453471083076923,-0.829679313076923,-0.496611507384615,0.511107447076923,0.481107741076923,-0.525158402,-0.559379952923077,-0.419498426461538,-0.916603751230769,-0.806355255538462,-0.765942333538462,-0.781673259692308,-0.947235262153846,-0.0635842011538462,-0.850763280153846,-0.709554490153846,0.977145347076923,-0.137741344723077,-0.0158232893553846,0.530585660307692,0.434103543076923,-0.365170077892308,-0.670533318615385,-0.521550639230769,0.769303853692308,0.176376378290769,-0.284057148153846,-0.474680772769231,0.429195082615385
1,"WALKING_DOWNSTAIRS",-0.0757412543673469,-0.225724368061224,-0.15534898355102,-0.100453729040816,0.0825511487183673,-0.0756762067714286,-0.762025518163265,0.0965639087530612,-0.463148588163265,-0.12866715764898,-0.288334735714286,-0.0863278966402041,-0.753458382040816,-0.679390858489796,-0.830135325306122,-0.375793857510204,-0.904344151020408,-0.497984713469388,-0.799146152857143,-0.583363119591837,0.0756845059489796,0.931874418979592,-0.266610338979592,-0.388498957306122,-0.485719308571429,-0.0610393009795918,-0.249375165653061,0.21772017912449,-0.0455062456714286,0.0834324691020408,-0.476414813367347,0.115505932211633,-0.501812489163265,-0.220083802542857,0.372594591814286,0.367143689383673,-0.299005046612245,-0.630268387959184,-0.85766973877551,-0.344013569265306,0.718718882244898,0.594578320408163,-0.35181744977551,-0.287578217040816,-0.339690981387755,-0.825625750204082,-0.515182433061224,-0.458943535346939,-0.463357205102041,-0.927878544897959,-0.564097848679592,-0.744634869591837,-0.56065619755102,0.935563321428571,-0.255517232653061,-0.086297714,0.596007594489796,0.589913235714286,-0.362561292306122,-0.421681206734694,-0.250497038693878,0.867183418571429,-0.357838717367347,-0.167095431938776,-0.0101049480204082,0.363120908163265
2,"WALKING_DOWNSTAIRS",-0.162188586930426,-0.274844110531915,-0.210738830151064,-0.0375298023191489,0.0770894557234043,0.1367749584,-0.814679872765957,0.2514480242,-0.442673706170213,0.0962091607617021,-0.271498721106383,0.0499590624829787,-0.516601425319149,-0.486338536106383,-0.683002922829787,-0.19419562363617,-0.72117878212766,-0.481015224851064,-0.60113152787234,-0.355820739574468,0.162723854808511,0.861831345531915,-0.325780100638298,-0.143594839046809,-0.465199818808511,-0.156658431042553,-0.0242934215680851,0.20312301332766,0.0400894860319149,-0.119670626927234,-0.326008600425532,0.133917368143,-0.316883779965957,-0.272750199893617,0.488962016012617,0.276880559006383,-0.542331928851064,-0.813725510638298,-0.796446990425532,-0.26230541512766,0.799352783617021,0.68208591893617,-0.352486510638298,-0.213770938293617,-0.179778251617021,-0.676461290361702,-0.36887100806383,-0.176892568425532,-0.446749572978723,-0.748958927659575,-0.690804057404255,-0.750314753595745,-0.302078761651064,0.864411659361702,-0.31218046106383,-0.0581808688446809,0.586741684468085,0.53569328,-0.247881509517021,-0.309593058361702,-0.366573176170213,0.811097108723404,-0.0715963052904255,-0.147050799570213,0.0455148915659574,0.305879877306383
3,"WALKING_DOWNSTAIRS",-0.215294501244898,-0.245794699346939,-0.190118819530612,-0.159888621187755,-0.109972458132653,0.0910072841755102,-0.88643293755102,-0.00791320583346939,-0.541382146755102,-0.135938542632653,-0.529059450612245,-0.165442898685714,-0.74371881122449,-0.661875282734694,-0.795818175510204,-0.50733291255102,-0.868740634897959,-0.469243631093878,-0.816474359183674,-0.53767842022449,0.158475915926531,0.939057787755102,-0.228829214285714,-0.333648562489796,-0.649409458163265,0.144072242142857,-0.148854363718367,0.255035143106122,0.114149054979592,-0.193102559691837,-0.284280552510204,0.205600470591837,-0.31901855155102,-0.294103012710204,0.620659005714286,-0.0630465156122449,-0.627359868571429,-0.884607208367347,-0.733393668979592,-0.505504373265306,0.681879316734694,0.578892658367347,-0.572522577755102,-0.363656185918367,-0.349618879408163,-0.791570633265306,-0.564290510993878,-0.555156836836735,-0.53907938677551,-0.854800329591837,-0.713083501428571,-0.889487120204082,-0.561327325046939,0.94324617122449,-0.216421141836735,-0.124407908795918,0.571792182040816,0.430379239183673,-0.286085873265306,-0.501215684469388,-0.425270828326531,0.807186910816327,0.0219951678283673,-0.191543773326531,-0.302539176204082,0.23799098325102
